nom,SIREN,COG,type,code_departement,code_departement_3digits,code_region,population
Sainte-Maxime,218301158,83115,COM,83,083,93,14183
Saint-Maximin-la-Sainte-Baume,218301166,83116,COM,83,083,93,16888
Saint-Paul-en-Forêt,218301174,83117,COM,83,083,93,1773
Saint-Raphaël,218301182,83118,COM,83,083,93,35613
Saint-Tropez,218301190,83119,COM,83,083,93,4439
Saint-Zacharie,218301208,83120,COM,83,083,93,5682
Salernes,218301216,83121,COM,83,083,93,3918
Les Salles-sur-Verdon,218301224,83122,COM,83,083,93,249
Sanary-sur-Mer,218301232,83123,COM,83,083,93,16843
Seillans,218301240,83124,COM,83,083,93,2700
Seillons-Source-d'Argens,218301257,83125,COM,83,083,93,2505
La Seyne-sur-Mer,218301265,83126,COM,83,083,93,64717
Signes,218301273,83127,COM,83,083,93,2888
Sillans-la-Cascade,218301281,83128,COM,83,083,93,807
Six-Fours-les-Plages,218301299,83129,COM,83,083,93,33422
Solliès-Pont,218301307,83130,COM,83,083,93,11310
Solliès-Toucas,218301315,83131,COM,83,083,93,5827
Solliès-Ville,218301323,83132,COM,83,083,93,2494
Tanneron,218301331,83133,COM,83,083,93,1699
Taradeau,218301349,83134,COM,83,083,93,1837
Tavernes,218301356,83135,COM,83,083,93,1414
Le Thoronet,218301364,83136,COM,83,083,93,2499
Toulon,218301372,83137,COM,83,083,93,173760
Tourrettes,218301380,83138,COM,83,083,93,2935
Tourtour,218301398,83139,COM,83,083,93,595
Tourves,218301406,83140,COM,83,083,93,5097
Trans-en-Provence,218301414,83141,COM,83,083,93,5983
Trigance,218301422,83142,COM,83,083,93,194
Le Val,218301430,83143,COM,83,083,93,4391
La Valette-du-Var,218301448,83144,COM,83,083,93,24131
Varages,218301455,83145,COM,83,083,93,1193
La Verdière,218301463,83146,COM,83,083,93,1615
Vérignon,218301471,83147,COM,83,083,93,11
Vidauban,218301489,83148,COM,83,083,93,12011
Villecroze,218301497,83149,COM,83,083,93,1491
Vinon-sur-Verdon,218301505,83150,COM,83,083,93,4321
Vins-sur-Caramy,218301513,83151,COM,83,083,93,1032
Rayol-Canadel-sur-Mer,218301521,83152,COM,83,083,93,723
Saint-Mandrier-sur-Mer,218301539,83153,COM,83,083,93,5931
Saint-Antonin-du-Var,218301547,83154,COM,83,083,93,754
Althen-des-Paluds,218400018,84001,COM,84,084,93,2868
Ansouis,218400026,84002,COM,84,084,93,1070
Apt,218400034,84003,COM,84,084,93,11662
Aubignan,218400042,84004,COM,84,084,93,5752
Aurel,218400059,84005,COM,84,084,93,208
Auribeau,218400067,84006,COM,84,084,93,75
Avignon,218400075,84007,COM,84,084,93,93671
Le Barroux,218400083,84008,COM,84,084,93,681
La Bastide-des-Jourdans,218400091,84009,COM,84,084,93,1659
La Bastidonne,218400109,84010,COM,84,084,93,838
Le Beaucet,218400117,84011,COM,84,084,93,360
Beaumes-de-Venise,218400125,84012,COM,84,084,93,2436
Beaumettes,218400133,84013,COM,84,084,93,258
Beaumont-de-Pertuis,218400141,84014,COM,84,084,93,1152
Beaumont-du-Ventoux,218400158,84015,COM,84,084,93,283
Bédarrides,218400166,84016,COM,84,084,93,5245
Bédoin,218400174,84017,COM,84,084,93,3168
Blauvac,218400182,84018,COM,84,084,93,519
Bollène,218400190,84019,COM,84,084,93,13744
Bonnieux,218400208,84020,COM,84,084,93,1340
Brantes,218400216,84021,COM,84,084,93,89
Buisson,218400224,84022,COM,84,084,93,307
Buoux,218400232,84023,COM,84,084,93,73
Cabrières-d'Aigues,218400240,84024,COM,84,084,93,976
Cabrières-d'Avignon,218400257,84025,COM,84,084,93,1853
Cadenet,218400265,84026,COM,84,084,93,4266
Caderousse,218400273,84027,COM,84,084,93,2715
Cairanne,218400281,84028,COM,84,084,93,1085
Camaret-sur-Aigues,218400299,84029,COM,84,084,93,4655
Caromb,218400307,84030,COM,84,084,93,3406
Carpentras,218400315,84031,COM,84,084,93,29144
Caseneuve,218400323,84032,COM,84,084,93,497
Castellet-en-Luberon,218400331,84033,COM,84,084,93,135
Caumont-sur-Durance,218400349,84034,COM,84,084,93,4984
Cavaillon,218400356,84035,COM,84,084,93,27075
Châteauneuf-de-Gadagne,218400364,84036,COM,84,084,93,3384
Châteauneuf-du-Pape,218400372,84037,COM,84,084,93,2147
Cheval-Blanc,218400380,84038,COM,84,084,93,4351
Courthézon,218400398,84039,COM,84,084,93,5712
Crestet,218400406,84040,COM,84,084,93,429
Crillon-le-Brave,218400414,84041,COM,84,084,93,488
Cucuron,218400422,84042,COM,84,084,93,1799
Entraigues-sur-la-Sorgue,218400430,84043,COM,84,084,93,8592
Entrechaux,218400448,84044,COM,84,084,93,1145
Faucon,218400455,84045,COM,84,084,93,441
Flassan,218400463,84046,COM,84,084,93,478
Gargas,218400471,84047,COM,84,084,93,3087
Gignac,218400489,84048,COM,84,084,93,72
Gigondas,218400497,84049,COM,84,084,93,513
Gordes,218400505,84050,COM,84,084,93,1809
Goult,218400513,84051,COM,84,084,93,1126
Grambois,218400521,84052,COM,84,084,93,1281
Grillon,218400539,84053,COM,84,084,93,1781
L'Isle-sur-la-Sorgue,218400547,84054,COM,84,084,93,19891
Jonquerettes,218400554,84055,COM,84,084,93,1536
Jonquières,218400562,84056,COM,84,084,93,5462
Joucas,218400570,84057,COM,84,084,93,343
Lacoste,218400588,84058,COM,84,084,93,416
Lafare,218400596,84059,COM,84,084,93,117
Lagarde-d'Apt,218400604,84060,COM,84,084,93,36
Lagarde-Paréol,218400612,84061,COM,84,084,93,345
Lagnes,218400620,84062,COM,84,084,93,1667
Lamotte-du-Rhône,218400638,84063,COM,84,084,93,399
Lapalud,218400646,84064,COM,84,084,93,3873
Lauris,218400653,84065,COM,84,084,93,3923
Lioux,218400661,84066,COM,84,084,93,292
Loriol-du-Comtat,218400679,84067,COM,84,084,93,2651
Lourmarin,218400687,84068,COM,84,084,93,1099
Malaucène,218400695,84069,COM,84,084,93,2955
Malemort-du-Comtat,218400703,84070,COM,84,084,93,1804
Maubec,218400711,84071,COM,84,084,93,1978
Mazan,218400729,84072,COM,84,084,93,6189
Ménerbes,218400737,84073,COM,84,084,93,1007
Mérindol,218400745,84074,COM,84,084,93,2120
Méthamis,218400752,84075,COM,84,084,93,439
Mirabeau,218400760,84076,COM,84,084,93,1326
Modène,218400778,84077,COM,84,084,93,460
Mondragon,218400786,84078,COM,84,084,93,3856
Monieux,218400794,84079,COM,84,084,93,322
Monteux,218400802,84080,COM,84,084,93,13131
Morières-lès-Avignon,218400810,84081,COM,84,084,93,8440
Mormoiron,218400828,84082,COM,84,084,93,1922
Mornas,218400836,84083,COM,84,084,93,2453
La Motte-d'Aigues,218400844,84084,COM,84,084,93,1374
Murs,218400851,84085,COM,84,084,93,425
Oppède,218400869,84086,COM,84,084,93,1360
Orange,218400877,84087,COM,84,084,93,29566
Pernes-les-Fontaines,218400885,84088,COM,84,084,93,9883
Pertuis,218400893,84089,COM,84,084,93,20730
Peypin-d'Aigues,218400901,84090,COM,84,084,93,691
Piolenc,218400919,84091,COM,84,084,93,5357
Le Pontet,218400927,84092,COM,84,084,93,17685
Puget,218400935,84093,COM,84,084,93,790
Puyméras,218400943,84094,COM,84,084,93,607
Puyvert,218400950,84095,COM,84,084,93,831
Rasteau,218400968,84096,COM,84,084,93,868
Richerenches,218400976,84097,COM,84,084,93,701
Roaix,218400984,84098,COM,84,084,93,653
Robion,218400992,84099,COM,84,084,93,4603
La Roque-Alric,218401008,84100,COM,84,084,93,51
La Roque-sur-Pernes,218401016,84101,COM,84,084,93,426
Roussillon,218401024,84102,COM,84,084,93,1336
Rustrel,218401032,84103,COM,84,084,93,708
Sablet,218401040,84104,COM,84,084,93,1315
Saignon,218401057,84105,COM,84,084,93,1001
Sainte-Cécile-les-Vignes,218401065,84106,COM,84,084,93,2559
Saint-Christol,218401073,84107,COM,84,084,93,1349
Saint-Didier,218401081,84108,COM,84,084,93,2188
Saint-Hippolyte-le-Graveyron,218401099,84109,COM,84,084,93,187
Saint-Léger-du-Ventoux,218401107,84110,COM,84,084,93,34
Saint-Marcellin-lès-Vaison,218401115,84111,COM,84,084,93,323
Saint-Martin-de-Castillon,218401123,84112,COM,84,084,93,797
Saint-Martin-de-la-Brasque,218401131,84113,COM,84,084,93,857
Saint-Pantaléon,218401149,84114,COM,84,084,93,203
Saint-Pierre-de-Vassols,218401156,84115,COM,84,084,93,537
Saint-Romain-en-Viennois,218401164,84116,COM,84,084,93,821
Saint-Roman-de-Malegarde,218401172,84117,COM,84,084,93,330
Saint-Saturnin-lès-Apt,218401180,84118,COM,84,084,93,2878
Saint-Saturnin-lès-Avignon,218401198,84119,COM,84,084,93,4956
Saint-Trinit,218401206,84120,COM,84,084,93,122
Sannes,218401214,84121,COM,84,084,93,247
Sarrians,218401222,84122,COM,84,084,93,6139
Sault,218401230,84123,COM,84,084,93,1404
Saumane-de-Vaucluse,218401248,84124,COM,84,084,93,964
Savoillan,218401255,84125,COM,84,084,93,63
Séguret,218401263,84126,COM,84,084,93,868
Sérignan-du-Comtat,218401271,84127,COM,84,084,93,2751
Sivergues,218401289,84128,COM,84,084,93,44
Sorgues,218401297,84129,COM,84,084,93,18924
Suzette,218401305,84130,COM,84,084,93,122
Taillades,218401313,84131,COM,84,084,93,1949
Le Thor,218401321,84132,COM,84,084,93,9222
La Tour-d'Aigues,218401339,84133,COM,84,084,93,4429
Travaillan,218401347,84134,COM,84,084,93,736
Uchaux,218401354,84135,COM,84,084,93,1704
Vacqueyras,218401362,84136,COM,84,084,93,1338
Vaison-la-Romaine,218401370,84137,COM,84,084,93,6137
Valréas,218401388,84138,COM,84,084,93,9652
Fontaine-de-Vaucluse,218401396,84139,COM,84,084,93,620
Vaugines,218401404,84140,COM,84,084,93,588
Vedène,218401412,84141,COM,84,084,93,11629
Velleron,218401420,84142,COM,84,084,93,3013
Venasque,218401438,84143,COM,84,084,93,1029
Viens,218401446,84144,COM,84,084,93,654
Villars,218401453,84145,COM,84,084,93,791
Villedieu,218401461,84146,COM,84,084,93,520
Villelaure,218401479,84147,COM,84,084,93,3548
Villes-sur-Auzon,218401487,84148,COM,84,084,93,1321
Violès,218401495,84149,COM,84,084,93,1710
Visan,218401503,84150,COM,84,084,93,2040
Vitrolles-en-Lubéron,218401511,84151,COM,84,084,93,168
L'Aiguillon-sur-Mer,218500015,85001,COM,85,085,52,2116
L'Aiguillon-sur-Mer,218503076,85001,COM,85,085,52,669
L'Aiguillon-sur-Vie,218500023,85002,COM,85,085,52,1988
Aizenay,218500031,85003,COM,85,085,52,9665
Angles,218500049,85004,COM,85,085,52,2852
Antigny,218500056,85005,COM,85,085,52,1079
Apremont,218500064,85006,COM,85,085,52,1832
Aubigny-Les Clouzeaux,200057792,85008,COM,85,085,52,6671
Auchay-sur-Vendée,200063956,85009,COM,85,085,52,1175
Avrillé,218500106,85010,COM,85,085,52,1428
Barbâtre,218500114,85011,COM,85,085,52,1772
La Barre-de-Monts,218500122,85012,COM,85,085,52,2247
Bazoges-en-Paillers,218500130,85013,COM,85,085,52,1436
Bazoges-en-Pareds,218500148,85014,COM,85,085,52,1180
Beaufou,218500155,85015,COM,85,085,52,1528
Beaulieu-sous-la-Roche,218500163,85016,COM,85,085,52,2241
Beaurepaire,218500171,85017,COM,85,085,52,2449
Beauvoir-sur-Mer,218500189,85018,COM,85,085,52,3964
Bellevigny,200057701,85019,COM,85,085,52,6124
Benet,218500205,85020,COM,85,085,52,4086
La Bernardière,218500213,85021,COM,85,085,52,1848
Le Bernard,218500221,85022,COM,85,085,52,1233
Bessay,218500239,85023,COM,85,085,52,435
Bois-de-Céné,218500247,85024,COM,85,085,52,2035
La Boissière-de-Montaigu,218500254,85025,COM,85,085,52,2302
La Boissière-des-Landes,218500262,85026,COM,85,085,52,1406
Bouillé-Courdault,218500288,85028,COM,85,085,52,607
Bouin,218500296,85029,COM,85,085,52,2191
Le Boupère,218500312,85031,COM,85,085,52,3192
Bourneau,218500338,85033,COM,85,085,52,753
Bournezeau,218500346,85034,COM,85,085,52,3472
Bretignolles-sur-Mer,218500353,85035,COM,85,085,52,4750
La Bretonnière-la-Claye,218500361,85036,COM,85,085,52,583
Breuil-Barret,218500379,85037,COM,85,085,52,647
Les Brouzils,218500387,85038,COM,85,085,52,2842
La Bruffière,218500395,85039,COM,85,085,52,4003
La Caillère-Saint-Hilaire,218500403,85040,COM,85,085,52,1134
Cezais,218500411,85041,COM,85,085,52,311
Chaillé-les-Marais,218500429,85042,COM,85,085,52,1921
La Chaize-Giraud,218500452,85045,COM,85,085,52,1082
La Chaize-le-Vicomte,218500460,85046,COM,85,085,52,3828
Challans,218500478,85047,COM,85,085,52,21318
Champagné-les-Marais,218500494,85049,COM,85,085,52,1788
Le Champ-Saint-Père,218500502,85050,COM,85,085,52,1860
Chantonnay,218500510,85051,COM,85,085,52,8732
La Chapelle-aux-Lys,218500536,85053,COM,85,085,52,256
La Chapelle-Hermier,218500544,85054,COM,85,085,52,907
La Chapelle-Palluau,218500551,85055,COM,85,085,52,964
La Chapelle-Thémer,218500569,85056,COM,85,085,52,394
Chasnais,218500585,85058,COM,85,085,52,748
La Châtaigneraie,218500593,85059,COM,85,085,52,2579
Château-Guibert,218500619,85061,COM,85,085,52,1553
Châteauneuf,218500627,85062,COM,85,085,52,1075
Chauché,218500643,85064,COM,85,085,52,2503
Chavagnes-en-Paillers,218500650,85065,COM,85,085,52,3638
Chavagnes-les-Redoux,218500668,85066,COM,85,085,52,846
Cheffois,218500676,85067,COM,85,085,52,994
Coëx,218500700,85070,COM,85,085,52,3229
Commequiers,218500718,85071,COM,85,085,52,3553
La Copechagnière,218500726,85072,COM,85,085,52,1010
Corpe,218500734,85073,COM,85,085,52,1049
La Couture,218500742,85074,COM,85,085,52,221
Cugand,218500767,85076,COM,85,085,52,3590
Curzon,218500775,85077,COM,85,085,52,521
Damvix,218500783,85078,COM,85,085,52,763
Doix lès Fontaines,200057677,85080,COM,85,085,52,1747
Dompierre-sur-Yon,218500817,85081,COM,85,085,52,4323
Les Epesses,218500825,85082,COM,85,085,52,2907
L'Épine,218500833,85083,COM,85,085,52,1672
Essarts en Bocage,200054260,85084,COM,85,085,52,9092
Falleron,218500866,85086,COM,85,085,52,1613
Faymoreau,218500874,85087,COM,85,085,52,206
Le Fenouiller,218500882,85088,COM,85,085,52,4838
La Ferrière,218500890,85089,COM,85,085,52,5408
Sèvremont,200059079,85090,COM,85,085,52,6703
Fontenay-le-Comte,218500924,85092,COM,85,085,52,13906
Fougeré,218500932,85093,COM,85,085,52,1224
Foussais-Payré,218500940,85094,COM,85,085,52,1160
Froidfond,218500957,85095,COM,85,085,52,1897
La Garnache,218500965,85096,COM,85,085,52,5093
La Gaubretière,218500973,85097,COM,85,085,52,3127
La Genétouze,218500981,85098,COM,85,085,52,1968
Le Girouard,218500999,85099,COM,85,085,52,1069
Givrand,218501005,85100,COM,85,085,52,2228
Le Givre,218501013,85101,COM,85,085,52,513
Grand'Landes,218501021,85102,COM,85,085,52,679
Grosbreuil,218501039,85103,COM,85,085,52,2208
Grues,218501047,85104,COM,85,085,52,865
Le Gué-de-Velluire,218501054,85105,COM,85,085,52,556
La Guérinière,218501062,85106,COM,85,085,52,1379
L'Herbergement,218501088,85108,COM,85,085,52,3283
Les Herbiers,218501096,85109,COM,85,085,52,16421
L'Hermenault,218501104,85110,COM,85,085,52,928
L'Île-d'Elle,218501112,85111,COM,85,085,52,1539
L'Île-d'Olonne,218501120,85112,COM,85,085,52,2751
L'Île-d'Yeu,218501138,85113,COM,85,085,52,4909
Jard-sur-Mer,218501146,85114,COM,85,085,52,2683
La Jaudonnière,218501153,85115,COM,85,085,52,616
La Jonchère,218501161,85116,COM,85,085,52,456
Lairoux,218501179,85117,COM,85,085,52,638
Landeronde,218501187,85118,COM,85,085,52,2326
Les Landes-Genusson,218501195,85119,COM,85,085,52,2429
Landevieille,218501203,85120,COM,85,085,52,1419
Le Langon,218501211,85121,COM,85,085,52,1060
Liez,218501237,85123,COM,85,085,52,282
Loge-Fougereuse,218501252,85125,COM,85,085,52,391
Longèves,218501260,85126,COM,85,085,52,1372
Longeville-sur-Mer,218501278,85127,COM,85,085,52,2492
Luçon,218501286,85128,COM,85,085,52,9928
Les Lucs-sur-Boulogne,218501294,85129,COM,85,085,52,3534
Maché,218501302,85130,COM,85,085,52,1565
Les Magnils-Reigniers,218501310,85131,COM,85,085,52,1618
Maillé,218501328,85132,COM,85,085,52,774
Maillezais,218501336,85133,COM,85,085,52,963
Mallièvre,218501344,85134,COM,85,085,52,262
Mareuil-sur-Lay-Dissais,218501351,85135,COM,85,085,52,2938
Marillet,218501369,85136,COM,85,085,52,116
Marsais-Sainte-Radégonde,218501377,85137,COM,85,085,52,503
Martinet,218501385,85138,COM,85,085,52,1148
Le Mazeau,218501393,85139,COM,85,085,52,466
La Meilleraie-Tillay,218501401,85140,COM,85,085,52,1558
Menomblet,218501419,85141,COM,85,085,52,675
La Merlatière,218501427,85142,COM,85,085,52,1023
Mervent,218501435,85143,COM,85,085,52,1070
Mesnard-la-Barotière,218501443,85144,COM,85,085,52,1465
Monsireigne,218501450,85145,COM,85,085,52,988
Montaigu-Vendée,200081115,85146,COM,85,085,52,20744
Montournais,218501476,85147,COM,85,085,52,1717
Montreuil,218501484,85148,COM,85,085,52,823
Moreilles,218501492,85149,COM,85,085,52,427
Mortagne-sur-Sèvre,218501518,85151,COM,85,085,52,6097
Les Achards,200065795,85152,COM,85,085,52,5166
Mouchamps,218501534,85153,COM,85,085,52,2930
Mouilleron-Saint-Germain,200057628,85154,COM,85,085,52,1935
Mouilleron-le-Captif,218501559,85155,COM,85,085,52,5032
Moutiers-les-Mauxfaits,218501567,85156,COM,85,085,52,2160
Moutiers-sur-le-Lay,218501575,85157,COM,85,085,52,765
Mouzeuil-Saint-Martin,218501583,85158,COM,85,085,52,1241
Nalliers,218501591,85159,COM,85,085,52,2362
Nesmy,218501609,85160,COM,85,085,52,2927
Nieul-le-Dolent,218501617,85161,COM,85,085,52,2512
Rives-d'Autise,200085546,85162,COM,85,085,52,2168
Noirmoutier-en-l'Île,218501633,85163,COM,85,085,52,4756
Notre-Dame-de-Monts,218501641,85164,COM,85,085,52,2150
L'Orbrie,218501674,85167,COM,85,085,52,815
Palluau,218501690,85169,COM,85,085,52,1110
Péault,218501716,85171,COM,85,085,52,633
Le Perrier,218501724,85172,COM,85,085,52,2055
Petosse,218501740,85174,COM,85,085,52,723
Les Pineaux,218501757,85175,COM,85,085,52,635
Pissotte,218501765,85176,COM,85,085,52,1178
Les Velluire-sur-Vendée,200082147,85177,COM,85,085,52,1399
Le Poiré-sur-Vie,218501781,85178,COM,85,085,52,8726
Poiroux,218501799,85179,COM,85,085,52,1106
Pouillé,218501815,85181,COM,85,085,52,646
Pouzauges,218501823,85182,COM,85,085,52,5695
Puy-de-Serre,218501849,85184,COM,85,085,52,325
Puyravault,218501856,85185,COM,85,085,52,669
La Rabatelière,218501864,85186,COM,85,085,52,1004
Réaumur,218501872,85187,COM,85,085,52,872
La Réorthe,218501880,85188,COM,85,085,52,1115
Notre-Dame-de-Riez,218501898,85189,COM,85,085,52,2144
Rocheservière,218501906,85190,COM,85,085,52,3369
La Roche-sur-Yon,218501914,85191,COM,85,085,52,57366
Rochetrejoux,218501922,85192,COM,85,085,52,959
Rosnay,218501930,85193,COM,85,085,52,642
Les Sables-d'Olonne,200082139,85194,COM,85,085,52,45445
Saint-André-Goule-d'Oie,218501963,85196,COM,85,085,52,1847
Montréverd,200058386,85197,COM,85,085,52,3736
Saint-Aubin-des-Ormeaux,218501989,85198,COM,85,085,52,1351
Saint-Aubin-la-Plaine,218501997,85199,COM,85,085,52,541
Saint-Avaugourd-des-Landes,218502003,85200,COM,85,085,52,1088
Saint-Benoist-sur-Mer,218502011,85201,COM,85,085,52,480
Sainte-Cécile,218502029,85202,COM,85,085,52,1727
Saint-Christophe-du-Ligneron,218502045,85204,COM,85,085,52,2596
Saint-Cyr-des-Gâts,218502052,85205,COM,85,085,52,542
Saint-Cyr-en-Talmondais,218502060,85206,COM,85,085,52,383
Saint-Denis-du-Payré,218502078,85207,COM,85,085,52,394
Saint-Denis-la-Chevasse,218502086,85208,COM,85,085,52,2326
Saint-Étienne-de-Brillouet,218502094,85209,COM,85,085,52,623
Saint-Étienne-du-Bois,218502102,85210,COM,85,085,52,2126
Sainte-Flaive-des-Loups,218502110,85211,COM,85,085,52,2419
Rives de l'Yon,200059962,85213,COM,85,085,52,4335
Sainte-Foy,218502144,85214,COM,85,085,52,2258
Saint-Fulgent,218502151,85215,COM,85,085,52,3923
Sainte-Gemme-la-Plaine,218502169,85216,COM,85,085,52,2257
Saint-Georges-de-Pointindoux,218502185,85218,COM,85,085,52,1683
Saint-Germain-de-Prinçay,218502201,85220,COM,85,085,52,1561
Saint-Gervais,218502219,85221,COM,85,085,52,2706
Saint-Gilles-Croix-de-Vie,218502227,85222,COM,85,085,52,7879
Sainte-Hermine,218502235,85223,COM,85,085,52,2964
Saint-Hilaire-de-Riez,218502268,85226,COM,85,085,52,11381
Saint-Hilaire-des-Loges,218502276,85227,COM,85,085,52,2004
Saint-Hilaire-de-Voust,218502292,85229,COM,85,085,52,607
Saint-Hilaire-la-Forêt,218502318,85231,COM,85,085,52,816
Saint-Hilaire-le-Vouhis,218502326,85232,COM,85,085,52,1081
Saint-Jean-de-Beugné,218502334,85233,COM,85,085,52,603
Saint-Jean-de-Monts,218502342,85234,COM,85,085,52,8843
Saint-Juire-Champgillon,218502359,85235,COM,85,085,52,421
Saint-Julien-des-Landes,218502367,85236,COM,85,085,52,1793
Saint-Laurent-de-la-Salle,218502375,85237,COM,85,085,52,368
Saint-Laurent-sur-Sèvre,218502383,85238,COM,85,085,52,4056
Saint-Maixent-sur-Vie,218502391,85239,COM,85,085,52,1084
Saint-Malô-du-Bois,218502409,85240,COM,85,085,52,1651
Saint-Mars-la-Réorthe,218502425,85242,COM,85,085,52,991
Brem-sur-Mer,218502433,85243,COM,85,085,52,2767
Saint-Martin-de-Fraigneau,218502441,85244,COM,85,085,52,879
Saint-Martin-des-Fontaines,218502458,85245,COM,85,085,52,174
Saint-Martin-des-Noyers,218502466,85246,COM,85,085,52,2410
Saint-Martin-des-Tilleuls,218502474,85247,COM,85,085,52,1087
Saint-Martin-Lars-en-Sainte-Hermine,218502482,85248,COM,85,085,52,417
Saint-Mathurin,218502508,85250,COM,85,085,52,2305
Saint-Maurice-des-Noues,218502516,85251,COM,85,085,52,666
Saint-Maurice-le-Girard,218502524,85252,COM,85,085,52,602
Saint-Mesmin,218502540,85254,COM,85,085,52,1792
Saint-Michel-en-l'Herm,218502557,85255,COM,85,085,52,2430
Saint-Michel-le-Cloucq,218502565,85256,COM,85,085,52,1321
Saint-Paul-en-Pareds,218502599,85259,COM,85,085,52,1364
Saint-Paul-Mont-Penit,218502607,85260,COM,85,085,52,822
Sainte-Pexine,218502615,85261,COM,85,085,52,268
Saint-Philbert-de-Bouaine,218502623,85262,COM,85,085,52,3461
Saint-Pierre-du-Chemin,218502649,85264,COM,85,085,52,1356
Saint-Pierre-le-Vieux,218502656,85265,COM,85,085,52,984
Saint-Prouant,218502664,85266,COM,85,085,52,1646
Sainte-Radégonde-des-Noyers,218502672,85267,COM,85,085,52,934
Saint-Révérend,218502680,85268,COM,85,085,52,1447
Saint-Sigismond,218502698,85269,COM,85,085,52,413
Saint-Sulpice-en-Pareds,218502714,85271,COM,85,085,52,442
Saint-Urbain,218502730,85273,COM,85,085,52,1853
Saint-Valérien,218502748,85274,COM,85,085,52,539
Saint-Vincent-Sterlanges,218502763,85276,COM,85,085,52,802
Saint-Vincent-sur-Graon,218502771,85277,COM,85,085,52,1508
Saint-Vincent-sur-Jard,218502789,85278,COM,85,085,52,1319
Sallertaine,218502805,85280,COM,85,085,52,3169
Sérigné,218502813,85281,COM,85,085,52,1003
Sigournais,218502821,85282,COM,85,085,52,911
Soullans,218502847,85284,COM,85,085,52,4312
Le Tablier,218502854,85285,COM,85,085,52,759
La Taillée,218502862,85286,COM,85,085,52,590
Tallud-Sainte-Gemme,218502870,85287,COM,85,085,52,474
Talmont-Saint-Hilaire,218502888,85288,COM,85,085,52,7836
La Tardière,218502896,85289,COM,85,085,52,1338
Thiré,218502904,85290,COM,85,085,52,582
Thorigny,218502912,85291,COM,85,085,52,1250
Thouarsais-Bouildroux,218502920,85292,COM,85,085,52,780
Tiffauges,218502938,85293,COM,85,085,52,1628
La Tranche-sur-Mer,218502946,85294,COM,85,085,52,2969
Treize-Septiers,218502953,85295,COM,85,085,52,3290
Treize-Vents,218502961,85296,COM,85,085,52,1284
Triaize,218502979,85297,COM,85,085,52,1025
Vairé,218502987,85298,COM,85,085,52,1694
Venansault,218503001,85300,COM,85,085,52,4807
Vendrennes,218503019,85301,COM,85,085,52,1741
Chanverrie,200085009,85302,COM,85,085,52,5650
Vix,218503035,85303,COM,85,085,52,1808
Vouillé-les-Marais,218503043,85304,COM,85,085,52,765
Vouvant,218503050,85305,COM,85,085,52,915
Xanton-Chassenon,218503068,85306,COM,85,085,52,742
Adriers,218600013,86001,COM,86,086,75,727
Amberre,218600021,86002,COM,86,086,75,597
Anché,218600039,86003,COM,86,086,75,347
Angles-sur-l'Anglin,218600047,86004,COM,86,086,75,371
Angliers,218600054,86005,COM,86,086,75,651
Antigny,218600062,86006,COM,86,086,75,569
Antran,218600070,86007,COM,86,086,75,1224
Arçay,218600088,86008,COM,86,086,75,362
Archigny,218600096,86009,COM,86,086,75,1109
Aslonnes,218600104,86010,COM,86,086,75,1128
Asnières-sur-Blour,218600112,86011,COM,86,086,75,186
Asnois,218600120,86012,COM,86,086,75,170
Aulnay,218600138,86013,COM,86,086,75,101
Availles-en-Châtellerault,218600146,86014,COM,86,086,75,1797
Availles-Limouzine,218600153,86015,COM,86,086,75,1298
Avanton,218600161,86016,COM,86,086,75,2204
Ayron,218600179,86017,COM,86,086,75,1157
Basses,218600187,86018,COM,86,086,75,325
Beaumont Saint-Cyr,200064533,86019,COM,86,086,75,3076
Bellefonds,218600203,86020,COM,86,086,75,258
Berrie,218600229,86022,COM,86,086,75,267
Berthegon,218600237,86023,COM,86,086,75,310
Béruges,218600245,86024,COM,86,086,75,1494
Béthines,218600252,86025,COM,86,086,75,478
Beuxes,218600260,86026,COM,86,086,75,557
Biard,218600278,86027,COM,86,086,75,1810
Bignoux,218600286,86028,COM,86,086,75,1072
Blanzay,218600294,86029,COM,86,086,75,813
Bonnes,218600310,86031,COM,86,086,75,1750
Bonneuil-Matours,218600328,86032,COM,86,086,75,2164
Bouresse,218600344,86034,COM,86,086,75,601
Bourg-Archambault,218600351,86035,COM,86,086,75,195
Bournand,218600369,86036,COM,86,086,75,897
Brigueil-le-Chantre,218600377,86037,COM,86,086,75,520
Brion,218600385,86038,COM,86,086,75,234
Brux,218600393,86039,COM,86,086,75,726
La Bussière,218600401,86040,COM,86,086,75,333
Buxerolles,218600419,86041,COM,86,086,75,10165
Buxeuil,218600427,86042,COM,86,086,75,953
Ceaux-en-Loudun,218600443,86044,COM,86,086,75,565
Celle-Lévescault,218600450,86045,COM,86,086,75,1373
Cenon-sur-Vienne,218600468,86046,COM,86,086,75,1808
Cernay,218600476,86047,COM,86,086,75,490
Chabournay,218600484,86048,COM,86,086,75,1083
Chalais,218600492,86049,COM,86,086,75,529
Chalandray,218600500,86050,COM,86,086,75,852
Champagné-le-Sec,218600518,86051,COM,86,086,75,204
Champagné-Saint-Hilaire,218600526,86052,COM,86,086,75,1030
Champigny en Rochereau,200063428,86053,COM,86,086,75,1960
Champniers,218600542,86054,COM,86,086,75,356
La Chapelle-Bâton,218600559,86055,COM,86,086,75,366
