siren,nom,type,regcode,url-ptf,nb-ptf,url-datagouv,nb-datagouv,id-datagouv,id-ods,pop-insee,lat,long,merge,depcode,ptf,Techno (from Plateformes),Thématiques
213500168,BAULON,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/60538faf323d30cfb8ec3ec0/,1.0,60538faf323d30cfb8ec3ec0,,2157.0,47.985437,-1.931583,datagouv,35,DataGouv,DataGouv,Transport
216401026,BAYONNE,COM,NAQ-75,https://www.bayonne.fr/information-transversale/open-data-datagouvfr,62.0,https://www.data.gouv.fr/fr/organizations/58d53c4688ee380aeea5e932/,62.0,58d53c4688ee380aeea5e932,,51228.0,43.266162,-1.332837,ptf+datagouv,64,"DataGouv, Bayonne","DataGouv, Metaclic","Administratif, Equipements, Economie, Education, Culture, Transport, Environnement, Télécom"
213400278,BEAULIEU,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/beaulieu,19.0,,,,,1778.0,43.728603,4.020106,ptf,34,Montpellier3M,DKAN,"Administratif, Environnement, Equipements, Transport, Urbanisme"
200064699,BEAUSSAIS SUR MER,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,2.0,,,,,3556.0,48.562682,-2.139334,ptf,22,Dat'Armor,Hop'n Data,"Administratif, Citoyenneté, Culture, Education, Environnement, Enfance, Social, Tourisme, Transport, Urbanisme, Economie"
216000562,BEAUVAIS,COM,HDF-32,,,https://www.data.gouv.fr/fr/organizations/587cebc488ee3805cb9b81a4,3.0,587cebc488ee3805cb9b81a4,,56425.0,49.433589,2.086266,datagouv,60,DataGouv,DataGouv,Equipements
215600115,BEGANNE,COM,BRE-53,https://www.opendata56.fr/explore/?refine.publisher=Ville+de+B%C3%A9ganne,2.0,,,,Ville de Béganne,1420.0,47.596024,-2.240177,ptf,56,Morbihan,OpenDataSoft,Administratif
212200042,BEGARD,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,4.0,,,,,4752.0,48.627606,-3.30145,ptf,22,Dat'Armor,Hop'n Data,"Santé, Culture"
216401059,BEGUIOS,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5dcd6e3d634f411cead9eeb8,2.0,5dcd6e3d634f411cead9eeb8,,256.0,43.358627,-1.086947,datagouv,64,DataGouv,DataGouv,Equipements
216201087,BERCK SUR MER,COM,HDF-32,,,https://www.data.gouv.fr/fr/organizations/5f06e7cf3a2888d20686160c/,1.0,5f06e7cf3a2888d20686160c,,13726.0,50.410885,1.58108,datagouv,62,DataGouv,DataGouv,Administratif
212400378,BERGERAC,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5dc4192f8b4c41249cc6a390/,3.0,5dc4192f8b4c41249cc6a390,,27419.0,44.853456,0.487531,datagouv,24,DataGouv,DataGouv,"Administratif, Culture, Environnement"
200041481,BERRY NUMERIQUE,AGCT,CVL-24,,,https://www.data.gouv.fr/fr/organizations/5d3f06948b4c410863800078/,4.0,5d3f06948b4c410863800078,,,47.08185,2.395419,datagouv,18,DataGouv,DataGouv,Télécom
213300486,BERTHEZ,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/61716d52edbc985e7b27e77d/,3.0,61716d52edbc985e7b27e77d,,270.0,44.4844,-0.1357,datagouv,33,DataGouv,DataGouv,"Administratif, Citoyenneté"
212500565,BESANCON,COM,BFC-27,https://trouver.ternum-bfc.fr/dataset?_organization_limit=0&organization=ville-de-besancon,21.0,https://www.data.gouv.fr/fr/organizations/539a5b76a3a7293bc272836c/,21.0,539a5b76a3a7293bc272836c,,116676.0,47.2422,6.02007,ptf+datagouv,25,"Bourgogne-Franche-Comté, DataGouv","CKAN, DataGouv","Administratif, Environnement, Transport, Citoyenneté"
214400137,BESNE,COM,PDL-52,https://data.agglo-carene.fr/explore/?refine.publisher=Besné,1.0,,,,Besné,2958.0,47.3969,-2.09182,ptf,44,CARENE,OpenDataSoft,Administratif
210100434,BEYNOST,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/6163f19e65890e747465a0c5/,1.0,6163f19e65890e747465a0c5,,4529.0,45.840018,5.000924,datagouv,01,DataGouv,DataGouv,Equipements
216401208,BEYRIE-SUR-JOYEUSE,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/61bb50470368315f5d70887e/,1.0,61bb50470368315f5d70887e,,519.0,43.312309,-1.08082,datagouv,64,DataGouv,DataGouv,Equipements
213100696,BLAGNAC,COM,OCC-76,https://data.toulouse-metropole.fr/explore/?sort=modified&refine.publisher=Ville+de+Blagnac,91.0,,,,Ville de Blagnac,22983.0,43.635,1.38938,ptf,31,Toulouse Métropole,OpenDataSoft,"Administratif, Citoyenneté, Transport, Culture, Environnement, Equipements, Enfance, Sport, Urbanisme"
214100182,BLOIS,COM,CVL-24,https://data.blois.agglopolys.fr/explore/?q=&sort=explore.popularity_score&refine.publisher=Ville+de+Blois,34.0,,,,Ville de Blois,46086.0,47.5886,1.33711,ptf,41,Blois Agglopolys,OpenDataSoft,"Administratif, Citoyenneté, Education, Environnement, Enfance, Equipements, Social, Sport, Transport, Urbanisme"
214700312,BOE,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/596ca1ecc751df20cc2b38df,14.0,596ca1ecc751df20cc2b38df,,5679.0,44.160556,0.629444,datagouv,47,DataGouv,DataGouv,"Administratif, Citoyenneté, Environnement, Social, Transport, Santé"
217700376,BOIS LE ROI,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5e7c7ff9dfaefff40aca1f99/,3.0,5e7c7ff9dfaefff40aca1f99,,5876.0,48.47776,2.694077,datagouv,77,DataGouv,DataGouv,Administratif
219400041,BOISSY SAINT LEGER,COM,IDF-11,http://data.ville-boissy.fr/accueil,0.0,,,,,15922.0,48.75,2.509,ptf,94,,,"Administratif, Education"
219100864,BONDOUFLE,COM,IDF-11,https://bondoufle-grandparissud.opendatasoft.com/explore/?sort=title&refine.publisher=Ville+de+Bondoufle,2.0,,,,Ville de Bondoufle,9066.0,48.614974,2.383537,ptf,91,Bondoufle,OpenDataSoft,"Administratif, Citoyenneté, Culture, Economie, Education, Transport, Télécom, Environnement, Equipements"
216401349,BONLOC,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/60d9e4c9d6570491ac3a347b,2.0,60d9e4c9d6570491ac3a347b,,366.0,43.369386,-1.26722,datagouv,64,DataGouv,DataGouv,Equipements
213300635,BORDEAUX,COM,NAQ-75,https://opendata.bordeaux-metropole.fr/explore/?disjunctive.publisher&disjunctive.frequence&disjunctive.territoire&sort=title&refine.publisher=Ville+de+Bordeaux,85.0,,,,Ville de Bordeaux,253812.0,44.837663,-0.579717,ptf,33,Bordeaux Métropole,OpenDataSoft,"Administratif, Citoyenneté, Economie, Culture, Environnement, Equipements, Transport"
243300316,BORDEAUX METROPOLE,MET,NAQ-75,https://opendata.bordeaux-metropole.fr/explore/?disjunctive.publisher&disjunctive.frequence&disjunctive.territoire&sort=title&refine.publisher=Bordeaux+Métropole,238.0,https://www.data.gouv.fr/fr/organizations/5b0d11f688ee382af4b18c95/,229.0,5b0d11f688ee382af4b18c95,Bordeaux Métropole,749595.0,,,ptf+datagouv,33,"Bordeaux Métropole, DataGouv","OpenDataSoft, DataGouv","Administratif, Citoyenneté, Culture, Economie, Education, Enfance, Environnement, Equipements, Finance, Santé, Social, Sport, Transport, Urbanisme"
219200128,BOULOGNE BILLANCOURT,COM,IDF-11,https://boulognebillancourt-seineouest.opendatasoft.com/explore/?sort=title&refine.publisher=Ville+de+Boulogne-Billancourt,22.0,https://www.data.gouv.fr/fr/organizations/54d8f2a4c751df1df7467389,22.0,54d8f2a4c751df1df7467389,Ville de Boulogne-Billancourt,119127.0,48.834945,2.241177,ptf+datagouv,92,"Boulogne-Billancourt, DataGouv","OpenDataSoft, DataGouv","Administratif, Citoyenneté, Social, Santé, Equipements, Urbanisme"
212600589,BOURG-LES-VALENCE,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/611bd7dfc0296bbc856b6515/,1.0,611bd7dfc0296bbc856b6515,,19889.0,44.952822,4.895385,datagouv,26,DataGouv,DataGouv,Equipements
241800507,BOURGES PLUS AGGLOMERATION,CA,CVL-24,https://data.bourgesplus.fr/explore/?disjunctive.publisher&disjunctive.keyword&sort=explore.popularity_score&refine.publisher=Bourges+Plus,1.0,,,,Bourges Plus,103304.0,,,ptf,18,Bourges Plus,OpenDataSoft,"Administratif, Education, Transport, Urbanisme, Equipements"
200053726,BOURGOGNE FRANCHE COMTE,REG,BFC-27,https://trouver.ternum-bfc.fr/organization/region-bourgogne-franche-comte,38.0,https://www.data.gouv.fr/fr/organizations/5835cdb988ee383e0bc65bb3,35.0,5835cdb988ee383e0bc65bb3,,2795000.0,,,ptf+datagouv,25,"Bourgogne-Franche-Comté, DataGouv","CKAN, DataGouv","Transport, Environnement, Education, Télécom, Economie, Tourisme, Equipements"
242900314,BREST METROPOLE,MET,BRE-53,https://opendata.brest-metropole.fr/explore/?sort=modified&refine.publisher=Brest+métropole,199.0,https://www.data.gouv.fr/fr/organizations/534fff5ba3a7292c64a77d19,5.0,534fff5ba3a7292c64a77d19,Brest métropole,209722.0,,,ptf+datagouv,29,"Brest Métropole, DataGouv","OpenDataSoft, DataGouv","Administratif, Citoyenneté, Culture, Education, Enfance, Environnement, Equipements, Social, Tourisme, Transport, Urbanisme"
233500016,BRETAGNE,REG,BRE-53,https://data.bretagne.bzh/explore/?sort=modified&refine.publisher=R%C3%A9gion+Bretagne,165.0,https://www.data.gouv.fr/fr/organizations/559a4970c751df46a9a453ba,373.0,559a4970c751df46a9a453ba,Région Bretagne,3329000.0,,,ptf+datagouv,35,"Bretagne, DataGouv","OpenDataSoft, DataGouv","Administratif, Citoyenneté, Culture, Economie, Education, Environnement, Equipements, Finance, Tourisme, Transport, Urbanisme"
213500408,BRETEIL,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5b236d75c751df4eaa3a9b5e/,6.0,5b236d75c751df4eaa3a9b5e,,3482.0,48.1447,-1.89854,datagouv,35,DataGouv,DataGouv,"Administratif, Citoyenneté, Social, Equipements, Education"
217700533,BRIE COMTE ROBERT,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5b71455e8b4c41290a9c0450/,1.0,5b71455e8b4c41290a9c0450,,16635.0,48.6919,2.61008,datagouv,77,DataGouv,DataGouv,Administratif
214000564,BROCAS LES FORGES,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/534fff65a3a7292c64a77d76,106.0,534fff65a3a7292c64a77d76,,808.0,44.043403,-0.53602,datagouv,40,DataGouv,DataGouv,"Administratif, Citoyenneté, Social, Equipements, Tourisme, Transport, Urbanisme"
216900290,BRON,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Bron,4.0,,,,,40694.0,45.733753,4.909235,ptf,69,Métropole de Lyon,GeoNetwork,Equipements
852356583,BROU SUR CHANTEREINE,COM,IDF-11,https://brou-sur-chantereine-agglo-pvm.opendata.arcgis.com/,2.0,,,,,4382.0,48.885684,2.6289,ptf,77,,,"Administratif, Equipements"
210500252,BUISSARD,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/60dd8b7cc01fbe6ead380a48/,1.0,60dd8b7cc01fbe6ead380a48,,204.0,44.657211,6.144904,datagouv,05,DataGouv,DataGouv,Equipements
410582613,BUS URBAINS THONONAIS (BUT),DSPT,ARA-84,,,https://www.data.gouv.fr/fr/organizations/5c079a5e8b4c415b9f0f3be2/,1.0,5c079a5e8b4c415b9f0f3be2,,,46.39248,6.506463,datagouv,74,DataGouv,DataGouv,Transport
216401554,BUSTINCE-IRIBERRY,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5f3400480daf057063028825/,2.0,5f3400480daf057063028825,,103.0,43.188126,-1.180115,datagouv,64,DataGouv,DataGouv,Equipements
200011773,CA ANNEMASSE LES VOIRONS AGGLOMERATION,CA,ARA-84,,,https://www.data.gouv.fr/fr/organizations/5ca4bacb634f4118ab6dea0f/,8.0,5ca4bacb634f4118ab6dea0f,,88276.0,,,datagouv,74,DataGouv,DataGouv,"Environnement, Transport"
200041630,CA ARDENNE METROPOLE,CA,HDF-32,https://ardennemetropole.opendatasoft.com/explore/?sort=modified&refine.publisher=Ardenne+Métropole,8.0,https://www.data.gouv.fr/fr/organizations/5f8f41fa81b27d53f36af561/,47.0,5f8f41fa81b27d53f36af561,Ardenne Métropole,123082.0,,,ptf+datagouv,08,"Ardenne Métropole, DataGouv","OpenDataSoft, DataGouv","Télécom, Transport, Economie"
241300417,CA ARLES CRAU CAMARGUE MONTAGNETTE,CA,PAC-93,https://trouver.datasud.fr/organization/communaute-dagglomeration-arles-crau-camargue-montagnette,17.0,https://www.data.gouv.fr/fr/organizations/534fff55a3a7292c64a77cde/,39.0,534fff55a3a7292c64a77cde,,83561.0,,,ptf+datagouv,13,"Data Sud, DataGouv","CKAN, DataGouv","Economie, Transport, Equipements"
200068997,CA ARLYSERE,CA,ARA-84,,,https://www.data.gouv.fr/fr/organizations/637f338ff257bfab7a1dcde9/,1.0,637f338ff257bfab7a1dcde9,,61292.0,,,datagouv,73,DataGouv,DataGouv,Energie
200070993,CA BAIE DE SOMME,CA,HDF-32,,,https://www.data.gouv.fr/fr/organizations/600fedaaa527d69035e8a04a/,7.0,600fedaaa527d69035e8a04a,,48930.0,,,datagouv,80,DataGouv,DataGouv,"Transport, Education, Citoyenneté"
200033025,CA BAR LE DUC SUD MEUSE,CA,GES-44,,,https://www.data.gouv.fr/fr/organizations/56b8a4ffc751df02a29f9deb,66.0,56b8a4ffc751df02a29f9deb,,35851.0,,,datagouv,55,DataGouv,DataGouv,"Administratif, Social, Culture"
242000354,CA BASTIA,CA,COR-94,,,https://www.data.gouv.fr/fr/organizations/63529737b37f7c530eba2af9/,1.0,63529737b37f7c530eba2af9,,62240.0,,,datagouv,2B,DataGouv,DataGouv,
200006682,CA BEAUNE COTE ET SUD,CA,BFC-27,https://trouver.ternum-bfc.fr/organization/beaune-cote-et-sud-communaute-beaune-chagny-nolay,1.0,https://www.data.gouv.fr/fr/organizations/5bec28758b4c412a07c7ee5e/,1.0,5bec28758b4c412a07c7ee5e,,52364.0,,,ptf+datagouv,21,"Bourgogne-Franche-Comté, DataGouv","CKAN, DataGouv",Culture
200039915,CA CANNES PAYS DE LERINS,CA,PAC-93,,,https://www.data.gouv.fr/fr/organizations/5b3f6542c751df03439fad72/,1.0,5b3f6542c751df03439fad72,,158455.0,,,datagouv,06,DataGouv,DataGouv,Equipements
200010700,CA CAUX VALLEE DE SEINE,CA,NOR-28,https://opendata.cauxseine.fr/search?collection=Dataset,28.0,,,,,77114.0,,,ptf,76,Caux Vallée de Seine,ArcGIS,"Administratif, Citoyenneté, Culture, Urbanisme, Transport, Tourisme"
243600327,CA CHATEAUROUX METROPOLE,CA,CVL-24,https://data.chateauroux-metropole.fr/explore/?sort=title&refine.publisher=CHATEAUROUX+METROPOLE,66.0,https://www.data.gouv.fr/fr/organizations/5bf67a998b4c417eae692920/,85.0,5bf67a998b4c417eae692920,CHATEAUROUX METROPOLE,73617.0,,,ptf+datagouv,36,"Châteauroux Métropole, DataGouv","OpenDataSoft, DataGouv","Administratif, Tourisme, Télécom, Equipements, Transport, Environnement, Culture, Education"
200071785,CA CHAUNY-TERGNIER-LA FERE,CA,HDF-32,,,https://www.data.gouv.fr/fr/organizations/61fbae275042f44a729067c0/,1.0,61fbae275042f44a729067c0,,55189.0,,,datagouv,02,DataGouv,DataGouv,Transport
200057859,CA COEUR D'ESSONNE AGGLOMERATION,CA,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5a5f18afc751df7bae61b648/,1.0,5a5f18afc751df7bae61b648,,196960.0,,,datagouv,91,DataGouv,DataGouv,Environnement
246800726,CA COLMAR,CA,GES-44,,,https://www.data.gouv.fr/fr/organizations/5e44026b8b4c416f93430c66/,2.0,5e44026b8b4c416f93430c66,,116314.0,,,datagouv,68,DataGouv,DataGouv,"Equipements, Transport"
243400769,CA DE BEZIERS MEDITERRANEE,CA,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5b6c2e4b8b4c41287663df35/,1.0,5b6c2e4b8b4c41287663df35,,123613.0,,,datagouv,34,DataGouv,DataGouv,Transport
200030385,CA DE BLOIS,CA,CVL-24,https://data.blois.agglopolys.fr/explore/?sort=explore.popularity_score&refine.publisher=Agglopolys,24.0,https://www.data.gouv.fr/fr/organizations/61f011fd7cc2c207dae1086a/,53.0,61f011fd7cc2c207dae1086a,Agglopolys,108871.0,47.594765,1.329475,ptf+datagouv,41,"Blois Agglopolys, DataGouv","OpenDataSoft, DataGouv","Administratif, Citoyenneté, Culture, Education, Urbanisme, Transport, Environnement, Equipements, Economie, Energie, Télécom, Santé"
248100430,CA DE CASTRES MAZAMET,CA,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5c9398018b4c412692ef9cf7/,13.0,5c9398018b4c412692ef9cf7,,78244.0,,,datagouv,81,DataGouv,DataGouv,Transport
200066876,CA DE CHALONS EN CHAMPAGNE,CA,GES-44,https://opendata-agglo-chalons.opendata.arcgis.com/search,14.0,https://www.data.gouv.fr/fr/organizations/5badf1f68b4c412c38533e4e/,14.0,5badf1f68b4c412c38533e4e,,57385.0,,,ptf+datagouv,51,"Châlons-en-Champagne, DataGouv","ArcGIS, DataGouv","Equipements, Environnement, Education, Enfance, Santé, Transport"
200067874,CA DE HAGUENAU,CA,GES-44,,,https://www.data.gouv.fr/fr/organizations/5c0f8dfa634f4122be181e6a/,1.0,5c0f8dfa634f4122be181e6a,,95739.0,,,datagouv,67,DataGouv,DataGouv,Transport
248100737,CA DE L'ALBIGEOIS,CA,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5be0257c634f415cecdbb5ff/,6.0,5be0257c634f415cecdbb5ff,,82435.0,,,datagouv,81,DataGouv,DataGouv,Transport
200067114,CA DE L'AUXERROIS,CA,BFC-27,https://trouver.ternum-bfc.fr/organization/communaute-dagglomeration-de-lauxerrois,2.0,https://www.data.gouv.fr/fr/organizations/5bec4aea8b4c416395a5e99e/,1.0,5bec4aea8b4c416395a5e99e,,68187.0,,,ptf+datagouv,89,"Bourgogne-Franche-Comté, DataGouv","CKAN, DataGouv",Transport
244400610,CA DE LA PRESQU'ILE DE GUERANDE ATLANTIQUE,CA,PDL-52,https://capatlantique-loireatlantique.opendatasoft.com/explore/?refine.publisher=Cap+Atlantique,49.0,https://www.data.gouv.fr/fr/organizations/5cb0688e8b4c410c0750754c/,88.0,5cb0688e8b4c410c0750754c,Cap Atlantique,73599.0,,,ptf+datagouv,44,"Cap Atlantique, DataGouv","OpenDataSoft, DataGouv","Tourisme, Transport, Economie, Environnement, Administratif, Citoyenneté"
200072031,CA DE LA REGION CHATEAU-THIERRY,CA,HDF-32,,,https://www.data.gouv.fr/fr/organizations/634ff0c8e7879784542f3fdb/,1.0,634ff0c8e7879784542f3fdb,,54491.0,,,datagouv,02,DataGouv,DataGouv,Transport
247600786,CA DE LA REGION DIEPPOISE,CA,NOR-28,,,https://www.data.gouv.fr/fr/organizations/5c1bb6bf634f416b25009c88/,1.0,5c1bb6bf634f416b25009c88,,47223.0,,,datagouv,76,DataGouv,DataGouv,Transport
244400644,CA DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE,CA,PDL-52,https://data.agglo-carene.fr/explore/?refine.publisher=CARENE,37.0,https://www.data.gouv.fr/fr/organizations/5733009988ee3843a3d1b934/,74.0,5733009988ee3843a3d1b934,CARENE,123818.0,,,ptf+datagouv,44,"CARENE, DataGouv","OpenDataSoft, DataGouv","Administratif, Urbanisme, Equipements, Citoyenneté, Transport"
240600551,CA DE LA RIVIERA FRANCAISE,CA,PAC-93,,,https://www.data.gouv.fr/fr/organizations/5bb48e40634f410f9101c8e3/,1.0,5bb48e40634f410f9101c8e3,,71666.0,,,datagouv,06,DataGouv,DataGouv,Transport
245300330,CA DE LAVAL,CA,PDL-52,,,https://www.data.gouv.fr/fr/organizations/5bc4921f8b4c416a683d003f/,1.0,5bc4921f8b4c416a683d003f,,112937.0,,,datagouv,53,DataGouv,DataGouv,Transport
245804406,CA DE NEVERS,CA,BFC-27,https://trouver.ternum-bfc.fr/dataset?_organization_limit=0&organization=communaute-dagglomeration-de-nevers,9.0,https://www.data.gouv.fr/fr/organizations/5943987b88ee381f30d196f7,10.0,5943987b88ee381f30d196f7,,34228.0,,,ptf+datagouv,58,"Bourgogne-Franche-Comté, DataGouv","CKAN, DataGouv",Transport
200073344,CA DE RAMBOUILLET TERRITOIRES,CA,IDF-11,,,https://www.data.gouv.fr/fr/organizations/580e1e1388ee385e8e13e4cb,1.0,580e1e1388ee385e8e13e4cb,,78443.0,,,datagouv,78,DataGouv,DataGouv,Transport
245901160,CA DE VALENCIENNES METROPOLE,CA,HDF-32,https://valenciennesmetro.opendatasoft.com/explore/?sort=modified&refine.publisher=CAVM,8.0,,,,CAVM,192471.0,,,ptf,59,Valenciennes Métropole,OpenDataSoft,"Urbanisme, Tourisme, Environnement"
247000011,CA DE VESOUL,CA,BFC-27,,,https://www.data.gouv.fr/fr/organizations/5cd5862c8b4c412132ddb84c/,1.0,5cd5862c8b4c412132ddb84c,,15058.0,,,datagouv,70,DataGouv,DataGouv,
200068989,CA DINAN AGGLOMERATION,CA,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,9.0,,,,,96891.0,,,ptf,22,Dat'Armor,Hop'n Data,"Equipements, Culture, Citoyenneté, Social, Transport, Télécom"
248300493,CA DRACENIE PROVENCE VERDON AGGLOMERATION,CA,PAC-93,https://trouver.datasud.fr/organization/dracenie-provence-verdon-agglomeration,3.0,https://www.data.gouv.fr/fr/organizations/5baa4a978b4c412a0da6114c/,4.0,5baa4a978b4c412a0da6114c,,107518.0,,,ptf+datagouv,83,"Data Sud, DataGouv","CKAN, DataGouv","Administratif, Transport"
200043172,CA DU BASSIN DE BRIVE,CA,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5c9e2c5d634f412729e9e460/,2.0,5c9e2c5d634f412729e9e460,,107831.0,,,datagouv,19,DataGouv,DataGouv,Equipements
246200729,CA DU BOULONNAIS,CA,HDF-32,,,https://www.data.gouv.fr/fr/organizations/5970a76d88ee38216d112aa1/,3.0,5970a76d88ee38216d112aa1,,116014.0,,,datagouv,62,DataGouv,DataGouv,"Transport, Environnement"
200067205,CA DU COTENTIN,CA,NOR-28,,,https://www.data.gouv.fr/fr/organizations/613f4fec09785810493392f5/,1.0,613f4fec09785810493392f5,,180794.0,,,datagouv,50,DataGouv,DataGouv,"Administratif, Transport, Citoyenneté"
200044618,CA DU DOUAISIS,CA,HDF-32,,,https://www.data.gouv.fr/fr/organizations/59ce086088ee3865cbc4328f/,2.0,59ce086088ee3865cbc4328f,,149248.0,,,datagouv,59,DataGouv,DataGouv,"Transport, Environnement"
242500361,CA DU GRAND BESANCON,CA,BFC-27,https://data.grandbesancon.fr/opendata/dataset/list/nouvelle/recherche/organisation/1,31.0,https://www.data.gouv.fr/fr/organizations/59196e9088ee38471c78dac6,32.0,59196e9088ee38471c78dac6,,193187.0,,,ptf+datagouv,25,"Grand Besançon, DataGouv","Spécifique, DataGouv","Administratif, Citoyenneté, Environnement, Transport"
200023737,CA DU GRAND CAHORS,CA,OCC-76,,,https://www.data.gouv.fr/fr/organizations/589d6e22c751df0ff0ae0a65,23.0,589d6e22c751df0ff0ae0a65,,40775.0,,,datagouv,46,DataGouv,DataGouv,"Transport, Environnement, Education"
248900334,CA DU GRAND SENONAIS,CA,BFC-27,https://trouver.ternum-bfc.fr/organization/communaute-dagglomeration-du-grand-senonais,1.0,https://www.data.gouv.fr/fr/datasets/5c2f22d6634f416a515cb152/,1.0,5c2f22d6634f416a515cb152,,58729.0,,,ptf+datagouv,89,"Bourgogne-Franche-Comté, DataGouv","CKAN, DataGouv",Urbanisme
242010056,CA DU PAYS AJACCIEN,CA,COR-94,https://opendata.ca-ajaccien.corsica/ouverture-des-donnees-publiques-du-pays-ajaccien/donnees/,109.0,https://www.data.gouv.fr/fr/organizations/5540eb53c751df7dafe96a3b,14.0,5540eb53c751df7dafe96a3b,,85103.0,,,ptf+datagouv,2A,"Pays Ajaccien, DataGouv","GeoServer, DataGouv","Transport, Sport, Equipements, Urbanisme"
200039857,CA DU PAYS DE GRASSE,CA,PAC-93,https://opendata.sictiam.fr/fr/organization/ca-du-pays-de-grasse,1.0,https://www.data.gouv.fr/fr/organizations/5afae4b088ee3854d32fa3d9/,2.0,5afae4b088ee3854d32fa3d9,,101795.0,,,ptf+datagouv,06,"SICTIAM, DataGouv","CKAN, DataGouv","Equipements, Transport"
243400470,CA DU PAYS DE L'OR,CA,OCC-76,,,https://www.data.gouv.fr/fr/organizations/637f49997fec449b313a8811/,7.0,637f49997fec449b313a8811,,44890.0,,,datagouv,34,DataGouv,DataGouv,"Administratif, Economie, Santé"
243500782,CA DU PAYS DE SAINT MALO,CA,BRE-53,https://data.stmalo-agglomeration.fr/explore/?refine.publisher=SAINT-MALO+AGGLOMERATION,30.0,https://www.data.gouv.fr/fr/organizations/5492db21c751df7a9c04805a,6.0,5492db21c751df7a9c04805a,SAINT-MALO AGGLOMERATION,84407.0,,,ptf+datagouv,35,"Saint-Malo Agglo, DataGouv","OpenDataSoft, DataGouv","Administratif, Equipements, Environnement"
